Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonEC2,RunInstances,USW2-C3DataTransfer-Out-Bytes,,05/10/22 12:00:00,05/10/22 13:00:00,13738
AmazonEC2,RunInstances,USW2-CloudFront-In-Bytes,,05/10/22 22:00:00,05/10/22 23:00:00,17374
AmazonEC2,RunInstances,USW2-C3DataTransfer-Out-Bytes,,05/09/22 01:00:00,05/09/22 02:00:00,18763
AmazonEC2,CreateVolume-Gp2,CAN1-EBS:VolumeUsage.gp2,,05/09/22 11:00:00,05/09/22 12:00:00,483183820800
AmazonEC2,CreateVolume-Gp2,EUW3-EBS:VolumeUsage.gp2,,05/09/22 17:00:00,05/09/22 18:00:00,483183820800
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,05/09/22 11:00:00,05/09/22 12:00:00,322122547200
AmazonEC2,EBS:Gp2-IO-Write,EUC1-EBS:VolumeIOUsage.gp2,,05/10/22 05:00:00,05/10/22 06:00:00,3371
AmazonEC2,PublicIP-In,USW2-EUN1-AWS-In-Bytes,,05/10/22 15:00:00,05/10/22 16:00:00,107057
AmazonEC2,RunInstances,BoxUsage:t2.micro,,05/10/22 00:00:00,05/10/22 01:00:00,1
AmazonEC2,CreateVolume-Gp2,CAN1-EBS:VolumeUsage.gp2,,05/13/22 19:00:00,05/13/22 20:00:00,483183820800
AmazonEC2,EBS:Gp2-IO-Read,EUW3-EBS:VolumeIOUsage.gp2,,05/11/22 00:00:00,05/11/22 01:00:00,28365
AmazonEC2,EBS:Gp2-IO-Read,EUW3-EBS:VolumeIOUsage.gp2,,05/10/22 14:00:00,05/10/22 15:00:00,68606
AmazonEC2,PublicIP-In,USW2-APS2-AWS-In-Bytes,,05/10/22 06:00:00,05/10/22 07:00:00,555655
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/09/22 17:00:00,05/09/22 18:00:00,10518
AmazonEC2,CreateVolume-Gp2,CAN1-EBS:VolumeUsage.gp2,,05/14/22 00:00:00,05/14/22 01:00:00,483183820800
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,05/14/22 00:00:00,05/14/22 01:00:00,322122547200
AmazonEC2,PublicIP-In,CAN1-USW2-AWS-In-Bytes,,05/10/22 20:00:00,05/10/22 21:00:00,13587
AmazonEC2,PublicIP-In,USW2-UGW1-AWS-In-Bytes,,05/10/22 16:00:00,05/10/22 17:00:00,13316
AmazonEC2,RunInstances:0002,EUC1-BoxUsage:t2.micro,,05/10/22 15:00:00,05/10/22 16:00:00,1
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,05/13/22 19:00:00,05/13/22 20:00:00,322122547200
AmazonEC2,PublicIP-In,USW2-APE1-AWS-In-Bytes,,05/10/22 22:00:00,05/10/22 23:00:00,224773
AmazonEC2,PublicIP-In,USW2-CAN1-AWS-In-Bytes,,05/10/22 15:00:00,05/10/22 16:00:00,220442
AmazonEC2,RunInstances,CAN1-DataTransfer-In-Bytes,,05/09/22 20:00:00,05/09/22 21:00:00,4256761
AmazonEC2,PublicIP-Out,CAN1-EUW2-AWS-Out-Bytes,,05/10/22 20:00:00,05/10/22 21:00:00,4710
AmazonEC2,RunInstances:0002,EUW3-BoxUsage:t2.micro,,05/09/22 16:00:00,05/09/22 17:00:00,15
AmazonEC2,PublicIP-Out,USW2-CNW1-AWS-Out-Bytes,,05/10/22 12:00:00,05/10/22 13:00:00,23704
AmazonEC2,EBS:Gp2-IO-Write,EBS:VolumeIOUsage.gp2,,05/09/22 23:00:00,05/10/22 00:00:00,2183
AmazonEC2,PublicIP-Out,EUC1-USW2-AWS-Out-Bytes,,05/09/22 23:00:00,05/10/22 00:00:00,7620
AmazonEC2,RunInstances,BoxUsage:t2.micro,,05/10/22 17:00:00,05/10/22 18:00:00,1
AmazonEC2,EBS:Gp2-IO-Read,CAN1-EBS:VolumeIOUsage.gp2,,05/10/22 00:00:00,05/10/22 01:00:00,146078
AmazonEC2,CreateVolume-Gp2,EUW3-EBS:VolumeUsage.gp2,,05/15/22 14:00:00,05/15/22 15:00:00,483183820800
AmazonEC2,PublicIP-In,USW2-USE2-AWS-In-Bytes,,05/10/22 20:00:00,05/10/22 21:00:00,5841273
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,05/10/22 09:00:00,05/10/22 10:00:00,6442814
AmazonEC2,RunInstances,CAN1-DataTransfer-Out-Bytes,,05/09/22 01:00:00,05/09/22 02:00:00,4886517
AmazonEC2,PublicIP-Out,USW2-DataTransfer-Regional-Bytes,,05/10/22 04:00:00,05/10/22 05:00:00,7710
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/16/22 22:00:00,05/16/22 23:00:00,32212254720
AmazonEC2,RunInstances,DataTransfer-In-Bytes,,05/10/22 03:00:00,05/10/22 04:00:00,41568
AmazonEC2,CreateVolume-Gp2,CAN1-EBS:VolumeUsage.gp2,,05/11/22 18:00:00,05/11/22 19:00:00,483183820800
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,05/09/22 21:00:00,05/09/22 22:00:00,1741
AmazonEC2,RunInstances,CAN1-DataTransfer-Out-Bytes,,05/10/22 12:00:00,05/10/22 13:00:00,2763779
AmazonEC2,PublicIP-In,CAN1-EUC1-AWS-In-Bytes,,05/09/22 04:00:00,05/09/22 05:00:00,35882
AmazonEC2,PublicIP-Out,USW2-EUS1-AWS-Out-Bytes,,05/10/22 11:00:00,05/10/22 12:00:00,33845
AmazonEC2,RunInstances,CAN1-CloudFront-In-Bytes,,05/09/22 23:00:00,05/10/22 00:00:00,16245547
AmazonEC2,CreateVolume-Gp2,EBS:VolumeUsage.gp2,,05/16/22 13:00:00,05/16/22 14:00:00,8589934592
AmazonEC2,PublicIP-In,EUW3-USW2-AWS-In-Bytes,,05/10/22 01:00:00,05/10/22 02:00:00,56424
AmazonEC2,RunInstances,EUW3-EU-AWS-In-Bytes,,05/09/22 22:00:00,05/09/22 23:00:00,56
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/13/22 05:00:00,05/13/22 06:00:00,32212254720
AmazonEC2,RunInstances,CAN1-CloudFront-Out-Bytes,,05/09/22 23:00:00,05/10/22 00:00:00,121307
AmazonEC2,PublicIP-In,USW2-USE2-AWS-In-Bytes,,05/11/22 00:00:00,05/11/22 01:00:00,2681139
AmazonEC2,PublicIP-In,USW2-USE2-AWS-In-Bytes,,05/10/22 14:00:00,05/10/22 15:00:00,5027726
AmazonEC2,RunInstances:0002,USW2-BoxUsage:t2.micro,,05/10/22 02:00:00,05/10/22 03:00:00,10
AmazonEC2,RunInstances,DataTransfer-Out-Bytes,,05/09/22 15:00:00,05/09/22 16:00:00,167757
AmazonEC2,RunInstances,CAN1-C3DataTransfer-In-Bytes,,05/09/22 06:00:00,05/09/22 07:00:00,40134
AmazonEC2,RunInstances:0002,EUW3-BoxUsage:t2.micro,,05/09/22 00:00:00,05/09/22 01:00:00,15
AmazonEC2,RunInstances,EUW3-DataTransfer-In-Bytes,,05/09/22 11:00:00,05/09/22 12:00:00,8288434
AmazonEC2,RunInstances,BoxUsage:t2.micro,,05/10/22 06:00:00,05/10/22 07:00:00,1
AmazonEC2,PublicIP-In,USW2-APN3-AWS-In-Bytes,,05/10/22 12:00:00,05/10/22 13:00:00,31384
AmazonEC2,PublicIP-In,USW2-APS2-AWS-In-Bytes,,05/10/22 07:00:00,05/10/22 08:00:00,397689
AmazonEC2,RunInstances,C3DataTransfer-In-Bytes,,05/10/22 20:00:00,05/10/22 21:00:00,2799
AmazonEC2,RunInstances,EUW3-DataTransfer-In-Bytes,,05/09/22 14:00:00,05/09/22 15:00:00,14880650
AmazonEC2,PublicIP-Out,USW2-APN2-AWS-Out-Bytes,,05/10/22 07:00:00,05/10/22 08:00:00,848237
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/15/22 02:00:00,05/15/22 03:00:00,32212254720
AmazonEC2,RunInstances,USW2-C3DataTransfer-In-Bytes,,05/09/22 02:00:00,05/09/22 03:00:00,41263
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/14/22 22:00:00,05/14/22 23:00:00,32212254720
AmazonEC2,RunInstances,EUW3-DataTransfer-Out-Bytes,,05/10/22 05:00:00,05/10/22 06:00:00,6908163
AmazonEC2,PublicIP-Out,EUW3-APS2-AWS-Out-Bytes,,05/09/22 07:00:00,05/09/22 08:00:00,1610
AmazonEC2,RunInstances,CAN1-CloudFront-Out-Bytes,,05/10/22 23:00:00,05/11/22 00:00:00,607644
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/10/22 04:00:00,05/10/22 05:00:00,1468473
AmazonEC2,CreateVolume-Gp2,CAN1-EBS:VolumeUsage.gp2,,05/09/22 14:00:00,05/09/22 15:00:00,483183820800
AmazonEC2,PublicIP-In,USW2-SAE1-AWS-In-Bytes,,05/11/22 00:00:00,05/11/22 01:00:00,191709
AmazonEC2,PublicIP-In,USW2-SAE1-AWS-In-Bytes,,05/10/22 14:00:00,05/10/22 15:00:00,492246
AmazonEC2,CreateVolume-Gp2,CAN1-EBS:VolumeUsage.gp2,,05/13/22 01:00:00,05/13/22 02:00:00,483183820800
AmazonEC2,PublicIP-In,EUW3-USW2-AWS-In-Bytes,,05/09/22 06:00:00,05/09/22 07:00:00,20744
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,05/11/22 18:00:00,05/11/22 19:00:00,322122547200
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,05/11/22 00:00:00,05/11/22 01:00:00,34862
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,05/10/22 14:00:00,05/10/22 15:00:00,199807
AmazonEC2,EBS:Gp2-IO-Read,CAN1-EBS:VolumeIOUsage.gp2,,05/10/22 17:00:00,05/10/22 18:00:00,42314
AmazonEC2,PublicIP-Out,EUW3-USW2-AWS-Out-Bytes,,05/10/22 01:00:00,05/10/22 02:00:00,49344
AmazonEC2,RunInstances,CAN1-C3DataTransfer-In-Bytes,,05/10/22 08:00:00,05/10/22 09:00:00,27874
AmazonEC2,EBS:Gp2-IO-Read,EUC1-EBS:VolumeIOUsage.gp2,,05/09/22 07:00:00,05/09/22 08:00:00,1255
AmazonEC2,EBS:Gp2-IO-Write,EBS:VolumeIOUsage.gp2,,05/10/22 23:00:00,05/11/22 00:00:00,2235
AmazonEC2,RunInstances,EUW3-C3DataTransfer-In-Bytes,,05/09/22 11:00:00,05/09/22 12:00:00,39034
AmazonEC2,RunInstances:0002,USW2-BoxUsage:t2.micro,,05/10/22 13:00:00,05/10/22 14:00:00,10
AmazonEC2,CreateVolume-Gp2,CAN1-EBS:VolumeUsage.gp2,,05/09/22 05:00:00,05/09/22 06:00:00,483183820800
AmazonEC2,PublicIP-Out,USW2-APS4-AWS-Out-Bytes,,05/10/22 15:00:00,05/10/22 16:00:00,20533
AmazonEC2,PublicIP-In,USW2-APN1-AWS-In-Bytes,,05/10/22 23:00:00,05/11/22 00:00:00,822669
AmazonEC2,EBS:Gp2-IO-Write,EBS:VolumeIOUsage.gp2,,05/10/22 07:00:00,05/10/22 08:00:00,2075
AmazonEC2,PublicIP-Out,EUW3-USW2-AWS-Out-Bytes,,05/09/22 13:00:00,05/09/22 14:00:00,46260
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/13/22 11:00:00,05/13/22 12:00:00,32212254720
AmazonEC2,CreateVolume-Gp2,EBS:VolumeUsage.gp2,,05/14/22 13:00:00,05/14/22 14:00:00,8589934592
AmazonEC2,PublicIP-Out,USW2-CAN1-AWS-Out-Bytes,,05/10/22 23:00:00,05/11/22 00:00:00,270330
AmazonEC2,RunInstances:0002,CAN1-BoxUsage:t2.micro,,05/09/22 20:00:00,05/09/22 21:00:00,15
AmazonEC2,PublicIP-Out,EUW3-EU-AWS-Out-Bytes,,05/09/22 00:00:00,05/09/22 01:00:00,1610
AmazonEC2,EBS:Gp2-IO-Write,EUW3-EBS:VolumeIOUsage.gp2,,05/09/22 15:00:00,05/09/22 16:00:00,56775
AmazonEC2,PublicIP-In,USW2-APN2-AWS-In-Bytes,,05/10/22 22:00:00,05/10/22 23:00:00,669473
AmazonEC2,PublicIP-Out,USW2-AFS1-AWS-Out-Bytes,,05/10/22 12:00:00,05/10/22 13:00:00,73066
AmazonEC2,EBS:Gp2-IO-Read,EUC1-EBS:VolumeIOUsage.gp2,,05/09/22 09:00:00,05/09/22 10:00:00,2312
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,05/12/22 07:00:00,05/12/22 08:00:00,322122547200
AmazonEC2,PublicIP-Out,CAN1-DataTransfer-Regional-Bytes,,05/10/22 01:00:00,05/10/22 02:00:00,1610
AmazonEC2,RunInstances:0002,EUW3-BoxUsage:t2.micro,,05/09/22 22:00:00,05/09/22 23:00:00,15
AmazonEC2,PublicIP-Out,USW2-APS3-AWS-Out-Bytes,,05/10/22 21:00:00,05/10/22 22:00:00,1258655
AmazonEC2,PublicIP-In,USW2-APS2-AWS-In-Bytes,,05/10/22 17:00:00,05/10/22 18:00:00,394490
AmazonEC2,CreateVolume-Gp2,EUW3-EBS:VolumeUsage.gp2,,05/09/22 01:00:00,05/09/22 02:00:00,483183820800
AmazonEC2,PublicIP-Out,EUW3-USW2-AWS-Out-Bytes,,05/10/22 02:00:00,05/10/22 03:00:00,44718
AmazonEC2,EBS:Gp2-IO-Read,EUC1-EBS:VolumeIOUsage.gp2,,05/09/22 01:00:00,05/09/22 02:00:00,70
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/10/22 12:00:00,05/10/22 13:00:00,2175192
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/11/22 05:00:00,05/11/22 06:00:00,32212254720
AmazonEC2,PublicIP-Out,CAN1-USE1-AWS-Out-Bytes,,05/10/22 06:00:00,05/10/22 07:00:00,90223
AmazonEC2,PublicIP-In,USW2-APN1-AWS-In-Bytes,,05/10/22 16:00:00,05/10/22 17:00:00,764041
AmazonEC2,PublicIP-In,USW2-EUW2-AWS-In-Bytes,,05/10/22 13:00:00,05/10/22 14:00:00,711123
AmazonEC2,PublicIP-Out,USW2-APS4-AWS-Out-Bytes,,05/10/22 12:00:00,05/10/22 13:00:00,13763
AmazonEC2,PublicIP-Out,CAN1-DataTransfer-Regional-Bytes,,05/09/22 13:00:00,05/09/22 14:00:00,1610
AmazonEC2,PublicIP-Out,USW2-CNN1-AWS-Out-Bytes,,05/10/22 22:00:00,05/10/22 23:00:00,9803
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,05/13/22 01:00:00,05/13/22 02:00:00,322122547200
AmazonEC2,PublicIP-In,USW2-USW1-AWS-In-Bytes,,05/10/22 14:00:00,05/10/22 15:00:00,972183
AmazonEC2,RunInstances,EUW3-C3DataTransfer-Out-Bytes,,05/10/22 05:00:00,05/10/22 06:00:00,19908
AmazonEC2,RunInstances,C3DataTransfer-In-Bytes,,05/11/22 00:00:00,05/11/22 01:00:00,1079
AmazonEC2,PublicIP-Out,EUC1-USW2-AWS-Out-Bytes,,05/10/22 07:00:00,05/10/22 08:00:00,7620
AmazonEC2,CreateVolume-Gp2,EUW3-EBS:VolumeUsage.gp2,,05/15/22 08:00:00,05/15/22 09:00:00,483183820800
AmazonEC2,PublicIP-Out,USW2-APN2-AWS-Out-Bytes,,05/10/22 17:00:00,05/10/22 18:00:00,924014
AmazonEC2,CreateVolume-Gp2,EBS:VolumeUsage.gp2,,05/11/22 02:00:00,05/11/22 03:00:00,8589934592
AmazonEC2,RunInstances:0002,CAN1-BoxUsage:t2.micro,,05/10/22 21:00:00,05/10/22 22:00:00,15
AmazonEC2,RunInstances,EUW3-DataTransfer-In-Bytes,,05/09/22 05:00:00,05/09/22 06:00:00,9723535
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/13/22 20:00:00,05/13/22 21:00:00,32212254720
AmazonEC2,CreateVolume-Gp2,EUW3-EBS:VolumeUsage.gp2,,05/13/22 14:00:00,05/13/22 15:00:00,483183820800
AmazonEC2,RunInstances:0002,EUW3-BoxUsage:t2.micro,,05/10/22 11:00:00,05/10/22 12:00:00,15
AmazonEC2,EBS:Gp2-IO-Write,EUC1-EBS:VolumeIOUsage.gp2,,05/10/22 19:00:00,05/10/22 20:00:00,4591
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/10/22 09:00:00,05/10/22 10:00:00,59456487
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/09/22 21:00:00,05/09/22 22:00:00,146689565
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/10/22 13:00:00,05/10/22 14:00:00,76148114
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/09/22 19:00:00,05/09/22 20:00:00,8982
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,05/10/22 20:00:00,05/10/22 21:00:00,43175
AmazonEC2,EBS:Gp2-IO-Read,CAN1-EBS:VolumeIOUsage.gp2,,05/10/22 10:00:00,05/10/22 11:00:00,2572
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,05/09/22 02:00:00,05/09/22 03:00:00,59403
AmazonEC2,RunInstances,BoxUsage:t2.micro,,05/09/22 23:00:00,05/10/22 00:00:00,1
AmazonEC2,PublicIP-Out,USW2-APN1-AWS-Out-Bytes,,05/10/22 22:00:00,05/10/22 23:00:00,682183
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/15/22 18:00:00,05/15/22 19:00:00,32212254720
AmazonEC2,PublicIP-In,USW2-UGW1-AWS-In-Bytes,,05/10/22 23:00:00,05/11/22 00:00:00,32483
AmazonEC2,PublicIP-In,USW2-EUS1-AWS-In-Bytes,,05/10/22 20:00:00,05/10/22 21:00:00,19088
AmazonEC2,RunInstances,BoxUsage:t2.micro,,05/10/22 10:00:00,05/10/22 11:00:00,1
AmazonEC2,PublicIP-Out,USW2-APN2-AWS-Out-Bytes,,05/10/22 23:00:00,05/11/22 00:00:00,976114
AmazonEC2,RunInstances,CAN1-CloudFront-In-Bytes,,05/10/22 06:00:00,05/10/22 07:00:00,25403745
AmazonEC2,CreateVolume-Gp2,EUW3-EBS:VolumeUsage.gp2,,05/16/22 03:00:00,05/16/22 04:00:00,483183820800
AmazonEC2,EBS:Gp2-IO-Write,EBS:VolumeIOUsage.gp2,,05/10/22 16:00:00,05/10/22 17:00:00,2243
AmazonEC2,RunInstances:0002,USW2-BoxUsage:t2.micro,,05/09/22 13:00:00,05/09/22 14:00:00,10
AmazonEC2,PublicIP-In,EUW3-EUC1-AWS-In-Bytes,,05/09/22 02:00:00,05/09/22 03:00:00,3353704
AmazonEC2,PublicIP-In,USW2-APN1-AWS-In-Bytes,,05/10/22 07:00:00,05/10/22 08:00:00,636546
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/15/22 05:00:00,05/15/22 06:00:00,32212254720
AmazonEC2,PublicIP-In,EUW3-USW2-AWS-In-Bytes,,05/09/22 12:00:00,05/09/22 13:00:00,52640
AmazonEC2,PublicIP-In,CAN1-USW2-AWS-In-Bytes,,05/11/22 00:00:00,05/11/22 01:00:00,4176
AmazonEC2,PublicIP-In,USW2-UGE1-AWS-In-Bytes,,05/10/22 09:00:00,05/10/22 10:00:00,9460
AmazonEC2,RunInstances,C3DataTransfer-Out-Bytes,,05/10/22 22:00:00,05/10/22 23:00:00,506
AmazonEC2,RunInstances,USW2-C3DataTransfer-In-Bytes,,05/10/22 14:00:00,05/10/22 15:00:00,83015
AmazonEC2,RunInstances:0002,USW2-BoxUsage:t2.micro,,05/10/22 01:00:00,05/10/22 02:00:00,10
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,05/15/22 18:00:00,05/15/22 19:00:00,322122547200
AmazonEC2,RunInstances,EUW3-C3DataTransfer-In-Bytes,,05/09/22 05:00:00,05/09/22 06:00:00,20154
AmazonEC2,PublicIP-Out,USW2-APN2-AWS-Out-Bytes,,05/10/22 10:00:00,05/10/22 11:00:00,968853
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,05/10/22 21:00:00,05/10/22 22:00:00,9994
AmazonEC2,PublicIP-Out,EUW3-USE1-AWS-Out-Bytes,,05/10/22 23:00:00,05/11/22 00:00:00,138780
AmazonEC2,CreateVolume-Gp2,CAN1-EBS:VolumeUsage.gp2,,05/15/22 18:00:00,05/15/22 19:00:00,483183820800
AmazonEC2,PublicIP-In,USW2-CNW1-AWS-In-Bytes,,05/10/22 09:00:00,05/10/22 10:00:00,5610
AmazonEC2,RunInstances,CAN1-C3DataTransfer-Out-Bytes,,05/09/22 08:00:00,05/09/22 09:00:00,23975
AmazonEC2,RunInstances,CAN1-DataTransfer-Out-Bytes,,05/09/22 07:00:00,05/09/22 08:00:00,12703797539
AmazonEC2,PublicIP-Out,USW2-CNW1-AWS-Out-Bytes,,05/10/22 15:00:00,05/10/22 16:00:00,14773
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/10/22 02:00:00,05/10/22 03:00:00,50955657
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,05/11/22 19:00:00,05/11/22 20:00:00,322122547200
AmazonEC2,RunInstances,C3DataTransfer-In-Bytes,,05/09/22 02:00:00,05/09/22 03:00:00,4614
AmazonEC2,RunInstances,CAN1-CloudFront-In-Bytes,,05/10/22 00:00:00,05/10/22 01:00:00,11144284
AmazonEC2,PublicIP-In,USW2-AFS1-AWS-In-Bytes,,05/10/22 20:00:00,05/10/22 21:00:00,85949
AmazonEC2,PublicIP-Out,USW2-APE1-AWS-Out-Bytes,,05/10/22 21:00:00,05/10/22 22:00:00,172413
AmazonEC2,RunInstances,CAN1-CloudFront-Out-Bytes,,05/10/22 06:00:00,05/10/22 07:00:00,461679
AmazonEC2,RunInstances,C3DataTransfer-In-Bytes,,05/09/22 00:00:00,05/09/22 01:00:00,4540
AmazonEC2,EBS:Gp2-IO-Write,EUW3-EBS:VolumeIOUsage.gp2,,05/09/22 21:00:00,05/09/22 22:00:00,51730
AmazonEC2,CreateVolume-Gp2,EUW3-EBS:VolumeUsage.gp2,,05/15/22 20:00:00,05/15/22 21:00:00,483183820800
AmazonEC2,CreateVolume-Gp2,EBS:VolumeUsage.gp2,,05/13/22 15:00:00,05/13/22 16:00:00,8589934592
AmazonEC2,PublicIP-Out,CAN1-DataTransfer-Regional-Bytes,,05/10/22 13:00:00,05/10/22 14:00:00,1610
AmazonEC2,RunInstances,DataTransfer-Out-Bytes,,05/10/22 04:00:00,05/10/22 05:00:00,48054
AmazonEC2,RunInstances:0002,EUW3-BoxUsage:t2.micro,,05/09/22 03:00:00,05/09/22 04:00:00,15
AmazonEC2,PublicIP-Out,USW2-EUN1-AWS-Out-Bytes,,05/10/22 10:00:00,05/10/22 11:00:00,115438
AmazonEC2,RunInstances,CAN1-DataTransfer-Out-Bytes,,05/09/22 19:00:00,05/09/22 20:00:00,3529514
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,05/16/22 13:00:00,05/16/22 14:00:00,322122547200
AmazonEC2,PublicIP-Out,CAN1-USW2-AWS-Out-Bytes,,05/10/22 13:00:00,05/10/22 14:00:00,3220
AmazonEC2,PublicIP-In,USW2-MES1-AWS-In-Bytes,,05/10/22 13:00:00,05/10/22 14:00:00,56201
AmazonEC2,EBS:Gp2-IO-Write,EUW3-EBS:VolumeIOUsage.gp2,,05/10/22 09:00:00,05/10/22 10:00:00,51365
AmazonEC2,PublicIP-In,USW2-EUC1-AWS-In-Bytes,,05/10/22 14:00:00,05/10/22 15:00:00,641185
AmazonEC2,RunInstances,EUW3-C3DataTransfer-Out-Bytes,,05/10/22 11:00:00,05/10/22 12:00:00,17128
AmazonEC2,RunInstances,EUC1-DataTransfer-In-Bytes,,05/09/22 02:00:00,05/09/22 03:00:00,587950
AmazonEC2,PublicIP-Out,USW2-DFW1-AWS-Out-Bytes,,05/10/22 13:00:00,05/10/22 14:00:00,1505
AmazonEC2,RunInstances,EUW3-DataTransfer-Out-Bytes,,05/10/22 19:00:00,05/10/22 20:00:00,5899161
AmazonEC2,CreateVolume-Gp2,EBS:VolumeUsage.gp2,,05/13/22 02:00:00,05/13/22 03:00:00,8589934592
AmazonEC2,PublicIP-In,USW2-USW1-AWS-In-Bytes,,05/09/22 03:00:00,05/09/22 04:00:00,328732
AmazonEC2,PublicIP-Out,CAN1-APS2-AWS-Out-Bytes,,05/09/22 08:00:00,05/09/22 09:00:00,132
AmazonEC2,PublicIP-In,USW2-EUS1-AWS-In-Bytes,,05/11/22 00:00:00,05/11/22 01:00:00,7543
AmazonEC2,PublicIP-Out,EUW3-DataTransfer-Regional-Bytes,,05/09/22 02:00:00,05/09/22 03:00:00,45340
AmazonEC2,PublicIP-In,USW2-AFS1-AWS-In-Bytes,,05/10/22 14:00:00,05/10/22 15:00:00,36791
AmazonEC2,PublicIP-Out,CAN1-EUW2-AWS-Out-Bytes,,05/09/22 03:00:00,05/09/22 04:00:00,6902
AmazonEC2,RunInstances,EUC1-DataTransfer-Out-Bytes,,05/10/22 10:00:00,05/10/22 11:00:00,275316
AmazonEC2,RunInstances,C3DataTransfer-Out-Bytes,,05/09/22 11:00:00,05/09/22 12:00:00,1083
AmazonEC2,PublicIP-In,EUW3-USW2-AWS-In-Bytes,,05/09/22 13:00:00,05/09/22 14:00:00,53120
AmazonEC2,PublicIP-Out,USW2-SAE1-AWS-Out-Bytes,,05/10/22 11:00:00,05/10/22 12:00:00,512404
AmazonEC2,CreateVolume-Gp2,CAN1-EBS:VolumeUsage.gp2,,05/13/22 11:00:00,05/13/22 12:00:00,483183820800
AmazonEC2,RunInstances:0002,CAN1-BoxUsage:t2.micro,,05/09/22 04:00:00,05/09/22 05:00:00,15
AmazonEC2,CreateVolume-Gp2,CAN1-EBS:VolumeUsage.gp2,,05/14/22 13:00:00,05/14/22 14:00:00,483183820800
AmazonEC2,PublicIP-Out,USW2-EUN1-AWS-Out-Bytes,,05/10/22 17:00:00,05/10/22 18:00:00,107756
AmazonEC2,PublicIP-In,USW2-APS1-AWS-In-Bytes,,05/10/22 15:00:00,05/10/22 16:00:00,1003123
AmazonEC2,RunInstances,C3DataTransfer-Out-Bytes,,05/09/22 14:00:00,05/09/22 15:00:00,8543
AmazonEC2,PublicIP-Out,EUC1-USW2-AWS-Out-Bytes,,05/10/22 00:00:00,05/10/22 01:00:00,7620
AmazonEC2,PublicIP-Out,CAN1-USW2-AWS-Out-Bytes,,05/09/22 02:00:00,05/09/22 03:00:00,12678
AmazonEC2,PublicIP-In,USW2-APN1-AWS-In-Bytes,,05/10/22 17:00:00,05/10/22 18:00:00,643257
AmazonEC2,PublicIP-In,USW2-EUC1-AWS-In-Bytes,,05/10/22 20:00:00,05/10/22 21:00:00,779654
AmazonEC2,RunInstances,EUC1-DataTransfer-In-Bytes,,05/10/22 02:00:00,05/10/22 03:00:00,418479
AmazonEC2,EBS:Gp2-IO-Write,EBS:VolumeIOUsage.gp2,,05/10/22 17:00:00,05/10/22 18:00:00,2265
AmazonEC2,PublicIP-In,CAN1-USW2-AWS-In-Bytes,,05/09/22 02:00:00,05/09/22 03:00:00,120927
